full_text,jenis_cyberbullying,is_bullying,clean,target
Sampai sini paham gk nihh? Gw gk nyuruh semua cewek hamil tapi jangan beralasan yang nakut-nakutin. Ekivalensinya kek cowok gk mau vasektomi karena gk bisa crot jadi bencong dan alasan yang nakut2in lainnya. Which is bullshit.,kata kasar,1,sini paham gk nihh gw gk nyuruh semua cewek hamil jangan alas nakut nakutin ekivalensinya kek cowok gk mau vasektomi gk crot jadi bencong alas nakut in lain which is bullshit,diri_sendiri
mau cewek cowok bencong tapi jangan faker apalagi salahgunain identitas orang tu masuk pasal 378 kuhp pemalsuan identitas jd bkn soal remeh itu gusy,penghinaan,1,mau cewek cowok bencong jangan faker salahgunain identitas orang tu masuk pasal kuhp palsu identitas jd bkn soal remeh gusy,tidak_diketahui
Aku kan nonton konten tutorial dance cover mas goizza Trus ada yg komen eh ini anu ya? Boti? Anjing bad mood aku jadinya liat comsec niatnya emang belajar kan tapi komen nya merusak mood banget. Emang kenapa woy kalo cowok ngedance dikit2 bencong dikit2 boti,penghinaan,1,aku kan nonton konten tutorial dance cover mas goizza trus yg komen eh bot anjing bad mood aku jadi liat comsec niat emang ajar kan komen nya rusak mood banget emang woy kalo cowok ngedance dikit bencong dikit bot,diri_sendiri
Konteksnya bukan karena kenapa perempuan mau tapi kenapa laki-laki maksa kalo masih ada yg nanya kok ga lawan etdah teman cowok gue pernah digrepe bencong aja ngefreeze dulu baru sadar dan bisa kabur,pelecehan,1,konteks bukan perempuan mau laki laki maksa kalo yg nanya kok ga lawan etdah teman cowok gue pernah digrepe bencong aja ngefreeze dulu baru sadar kabur,diri_sendiri
bukti inferioritas laki-laki paling najis yang gue pernah liat adalah ada cewe nge-gym upper bodynya oke dan keliatan musclenya. tapi tetep aje ada yang komen jangan terlalu berotot nanti kayak cowok ky bencong bla bla kan goblok ya?,penghinaan,1,bukti inferioritas laki laki paling najis gue pernah liat cewe nge gym upper bodynya oke liat musclenya tetep aje komen jangan terlalu otot kayak cowok ky bencong bla bla kan goblok,diri_sendiri
Karena cewek tuh lebih aware sama keindahan kita semua juga banyak yang mukanya ga secakep itu tapi tau gimana cara membenahinya dengan pake skincare perawatan make up. Sedangkan mindset laki (kebanyakan) patriarki itu kalau cowok ngelakuin hal hal itu dicap bencong,penghinaan,1,cewek tuh lebih aware sama indah semua banyak muka ga cakep tau gimana cara benah pake skincare awat make up mindset laki banyak patriark kalau cowok ngelakuin cap bencong,tidak_diketahui
temen kantor istrinya baru lahiran anaknya cowok. aku tanya sudah ada ide nama? dia bilang belum fix masih 80-90% keputusan namanya. tadinya mau ada kata Keanu nya.. karena daridulu suka sama Keanu Reeves.. TAPI semenjak di Indo ada Keanu yg bencong jadi batal deh,penghinaan,1,temen kantor istri baru lahir anak cowok aku tanya ide nama bilang fix putus nama tadi mau kata anu nya daridulu suka sama anu reeves semenjak indo anu yg bencong jadi batal deh,diri_sendiri
@semicontol @tanyakanrl Aduh say ceritanya ngeri bencong! Cewek ini nemu dua testpack positif di meja cowoknya padahal bentar lagi nikah setelah 10 tahun pacaran. Curiga selingkuh dong! Wajar gak sih cowok nangis pas ketahuan? Ya ampuuun di Indonesia 96%,penghinaan,1,aduh say cerita ngeri bencong cewek nemu testpack positif meja cowok padahal bentar nikah tahun pacar curiga selingkuh dong wajar gak sih cowok nang pas tahu ampuuun indonesia,tidak_diketahui
@tiaasainz Bukan bencong sih agak lebih tegap kalau jadi bencong keknya masih tahap cowok tapi yg belum keliatan lakik.. Kek mana ya jelasinnya,penghinaan,1,bukan bencong sih lebih tegap kalau jadi bencong kek tahap cowok yg liat lakik kek mana jelasinnya,tidak_diketahui
@ryu_santos1978 @soundsofenola Lah prabowo noh testisnya ga ada. Ga subur. Bukan cowok tapi bencong kayak bapak elo.,penghinaan,1,lah prabowo noh testis ga ga subur bukan cowok bencong kayak bapak elo,tidak_diketahui
cowok cishet liat cowok gay maskulin : padahal kalo normal bisa megang pasar lah elu cowok normal tapi kok klemer klemer? kalah sama bencong,penghinaan,1,cowok cishet liat cowok gay maskulin padahal kalo normal megang pasar lah elu cowok normal kok klemer klemer kalah sama bencong,tidak_diketahui
Eh tanggal 2 atau 3 dia bikin story di close friend pengen punya cowok timur yang hitamanis begini Anj ni bencong punya utang kagak dibayar bayar gue chat ga dibales. Malah update pengen punya cowok timur. Malu anj nama lo ada Muhammad nya tapi demen sama lakik lagiii,penghinaan,1,eh tanggal bikin story close friend ken punya cowok timur hitamanis begini anj ni bencong punya utang kagak bayar bayar gue chat ga dibales malah update ken punya cowok timur malu anj nama lo muhammad nya demen sama lakik lagiii,diri_sendiri
@haqqiyu @Dongoevsky kalo yg bilang kek gini cewek yaudahlah gapapa tapi kalo yg ngomong dari cowok berarti kemungkinan bencong yg gak pernah main sepakbola/futsal atau kalo kena bola nangis padahal main futsal di ruang sempit 10-15 menit pun udah engap m,penghinaan,1,kalo yg bilang kek gin cewek yaudahlah gapapa kalo yg ngomong cowok arti mungkin bencong yg gak pernah main sepakbola futsal kalo kena bola nang padahal main futsal ruang sempit menit udah engap m,tidak_diketahui
@Buwddy Ini kan dr luar pemandangannya udah terbatas ya trs ada COWOK (kemungkinan bencong) malah pada naik pager pembatas jalan gitu ky lagi nonton dangdut Di teriakin sama myday buat turun tapi dia ky nantangin gitu gw samperin gw bentak,penghinaan,1,kan dr luar pandang udah batas trs cowok mungkin bencong malah naik pager batas jalan gitu ky nonton dangdut teriakin sama myday buat turun ky nantangin gitu gw samperin gw bentak,diri_sendiri
entahlah dari dulu gue agak geli kalo liat cowok joget-joget. apalagi yang pura-pura manly / jaga image meskipun lo T tapi tetep keliatan kek bencong. mending natural ngondek sekalian.,penghinaan,1,entah dulu gue geli kalo liat cowok joget joget pura pura manly jaga image meski lo t tetep liat kek bencong mending natural ngondek sekali,diri_sendiri
@pockyira Kak mjb tapi film kita yang comedy kan kadang ada part of lgbt gak sih? Maaf kalo salah kadang ada bencong yang ngegodain cowok,penghinaan,1,kak mjb film comedy kan kadang part of lgbt gak sih maaf kalo salah kadang bencong ngegodain cowok,tidak_diketahui
Lama-lama Supporter Timnas mau yang cewek apalagi cowok (re : bencong) nggak ada bedanya sama kaum BIM di KPOP. Pemain Timnas wajib kayak Tuhan nggak boleh Underperform dan haram banget punya pacar. LAKI TAPI MULUTNYA PADA LEMES. Kontol lo pada mending disunat aja sampe abis.,kata kasar,1,lama lama supporter timnas mau cewek cowok re bencong beda sama kaum bim kpop main timnas wajib kayak tuhan underperform haram banget punya pacar laki mulut lemes kontol lo mending sunat aja sampe abis,orang_lain
@UmarHasibuan__ Mana ada tentara larinya kayak begitu. Tentara itu biasanya gagah-gagah ya kaya lari cowok seperti biasalah tapi yg 1 ini ga ada gagah-gagahnya njirr malah kek bencong mon maaf nih,penghinaan,1,mana tentara lari kayak tentara biasa gagah gagah kaya lari cowok biasa yg ga gagah gagah njirr malah kek bencong mon maaf nih,tidak_diketahui
@machitacho Ya sebuah caci maki baru buat mereka yang homo &amp; bencong. Kamera yang ngeblur muka orang. Klo ga ngeblur ya ga usah dipublish,penghinaan,1,buah caci maki baru buat homo amp bencong kamera ngeblur muka orang klo ga ngeblur ga usah dipublish,tidak_diketahui
@Its_wiranata Bencong goblog mana yang ngurat petantang petenteng sok keras tapi ternyata zonk bgt ya wiranata abel lah manusianya anyway gue udah dapet ip dan lokasi lo wkwkwkw n jujur emang lo serendah itu sih terusin ngamuknya tante cowok hamil emang s,penghinaan,1,bencong goblog mana ngurat tantang petenteng sok keras nyata zonk bgt wiranata abel lah manusia anyway gue udah dapet ip lokasi lo wkwkwkw n jujur emang lo serendah sih terusin ngamuknya tante cowok hamil emang s,diri_sendiri
ada ya cowok tapi julid banget bencong pdhl mukanya kek pulu pulu https://t.co/kZFZyiuOYz,penghinaan,1,cowok julid banget bencong pdhl muka kek pulu pulu,tidak_diketahui
@diltopagelhaii @tanyakanrl Fisik cowok tapi dirinya cewek haruskah di bencong dianggap cewek dan boleh masuk kamar mandi cewek?,penghinaan,1,fisik cowok diri cewek harus bencong anggap cewek masuk kamar mandi cewek,tidak_diketahui
dulu mulai ngerokok karena stigma cowok ga ngerokok tu bencong malu banget. tapi sekarang aku mau stigma itu balik ke aku bencong gpp asal pernafasan ku bisa selancar dulu,penghinaan,1,dulu mulai ngerokok stigma cowok ga ngerokok tu bencong malu banget sekarang aku mau stigma balik aku bencong gpp asal nafas ku selancar dulu,diri_sendiri
TERNYATA SEBELUM KENAL SAMA ZIO AKU DAH KENAL SAMA BENCONG SATU INI! Plisss dulu bacanya kek rada nggak nyaman apalagi sama gaya bahasa si cowok yang emang bencongerss abiezz. Lucu banget tapi seru. Note: Zio (The Name of The Game by adelinaayu) ⭐4.5/5 https://t.co/4bjx22kZ7A,penghinaan,1,nyata kenal sama zio aku dah kenal sama bencong satu plisss dulu baca kek rada nyaman sama gaya bahasa si cowok emang bencongerss abiezz lucu banget seru note zio the name of the game by adelinaayu,diri_sendiri
Tuh kan potong rambut tuh mending sama bencong atau cowok. Terakhir rambutku dipotong sama cewek tuh hasilnya selalu jelek walaupun ratenya bagus di google. Ini bukan soal gender btw tapi emang pengalamanku mengatakan demikian ️,penghinaan,1,tuh kan potong rambut tuh mending sama bencong cowok akhir rambut potong sama cewek tuh hasil selalu jelek walaupun ratenya bagus google bukan soal gender btw emang alam kata,tidak_diketahui
Cowok tapi lemes banget omongannya bencong yaaa???,penghinaan,1,cowok lemes banget omong bencong yaaa,tidak_diketahui
@convomf Saya (cowok) waktu kecil sukanya nari main masak-masakan main lompat karet gedenya gemulai keluarga agak concerned dulu. Tapi skrg setelah dewasa (tetap agak bencong) jd tulang punggung keluarga handle urusan rumah sedangkan kakak maskulin saya g,penghinaan,1,saya cowok waktu kecil suka nari main masak masakan main lompat karet gede gemulai keluarga concerned dulu skrg dewasa tetap bencong jd tulang punggung keluarga handle urus rumah kakak maskulin saya g,diri_sendiri
Anjing lu pada yang degrading temen-temen trans lu juga bencong anjing. Gausah ngomongin kodrat lucu lo. Suka sesama cowok tapi ngomongin kodrat. Tolol,penghinaan,1,anjing lu degrading temen temen trans lu bencong anjing gausah ngomongin kodrat lucu lo suka sama cowok ngomongin kodrat tolol,orang_lain
Gimana ya gw cowok tapi isi pikiran gw yang versi cewek tuh apa gw bencong?,penghinaan,1,gimana gw cowok isi pikir gw versi cewek tuh apa gw bencong,diri_sendiri
@byrubyy_ @anfess_ dia ni cowok tapi bencong,penghinaan,1,ni cowok bencong,tidak_diketahui
Kalau cowok dihina seringnya bukan dihina sebagai dirinya sendiri tapi malah dibilang boti bencong atau hal lain yang dianggap feminin. Seakan-akan keburukan itu baru sah kalau mirip perempuan. Maskulinitas rapuh bgt. Sesulit itu kah nerima kalau cowok bisa jadi sampah?,penghinaan,1,kalau cowok hina sering bukan hina diri sendiri malah bilang bot bencong anggap feminin akan keburu baru sah kalau mirip perempuan maskulinitas rapuh bgt sulit nerima kalau cowok jadi sampah,tidak_diketahui
Salah satu contohnya Wonbin dia kan cowok jg tapi di kasus ini dia baik. Jadi jangan dikit2 langsung mengkotakan cowok uda pasti jahat cewek semua baik. Gak ada itu. Manusia kalo uda jahat ya jahat aja gak peduli gender apa. Bencong pun bisa jahat.,penghinaan,1,salah satu contoh wonbin kan cowok jg kasus baik jadi jangan dikit langsung kota cowok uda jahat cewek semua baik gak manusia kalo uda jahat jahat aja gak peduli gender apa bencong jahat,tidak_diketahui
Obrolan dg terapis kakak knp ga sekalian ambil IPL? IPL tindakan dokter ya? Iya G mau ah dokternya cowok nanti ditutup smw kok yg keliatan muka aja Iya sih dokter dah ada sumpahnya *tapi kan kek bencong gitu ogah* SUMPAH DALAM HATI AJA KOK NYEBUTNYA!!!,penghinaan,1,obrol dg terap kakak knp ga sekali ambil ipl ipl tindak dokter iya g mau ah dokter cowok tutup smw kok yg liat muka aja iya sih dokter dah sumpah kan kek bencong gitu ogah sumpah hati aja kok nyebutnya,tidak_diketahui
Ternyata.... Emang bener ya Bencong itu bisa tercium Mosok tadi Gua di TJ Cium aroma cowok Wangiiiii....] Tapi Entah mengapa Gua yakin itu cowok Bencong,penghinaan,1,nyata emang bener bencong cium mosok tadi gua tj cium aroma cowok wangiiiii entah gua yakin cowok bencong,diri_sendiri
@tanyarlfes Sukurin Lu Cong Bencong... Cowok kok Logat nya Kaya Perempuan... Kamu itu Laki2 bukan perempuan. !! Gitu klau gak Menghina Guru si Ga Masalah!! Di Surabaya Banyak Alay termasuk Salon2 langganan ku Tapi gak ada yg akhlaqnya sampah sperti Banci,penghinaan,1,sukurin lu cong bencong cowok kok logat nya kaya perempuan kamu laki bukan perempuan gitu klau gak hina guru si ga masalah surabaya banyak alay masuk salon langgan ku gak yg akhlaqnya sampah sperti banci,orang_lain
urusan sama boti atau bencong kek gini selalu ribet dan ga berenti berenti kalau punya masalah sama cewek kita bisa selesaikan pake perasaan kalau punya masalah sama cowok kita bisa selesaikan dengan logika. tapi kalo sama beginian sulit asli,penghinaan,1,urus sama bot bencong kek gin selalu ribet ga renti renti kalau punya masalah sama cewek selesai pake asa kalau punya masalah sama cowok selesai logika kalo sama begini sulit asli,tidak_diketahui
@intinyadeh Tambahin donggg masa ngomong sama cewek sayang sayangan tapi doski ke cowok ngatain bencang bencong. Kata gua mah takut kalah saing keleus.,penghinaan,1,tambahin donggg masa ngomong sama cewek sayang sayang doski cowok ngatain bencang bencong kata gua mah takut kalah saing keleus,diri_sendiri
cowoku kalo di indo dibilang bencong suka kpop - skincare - pake lip product juga karna sebelum sama dia mantanku juga ada tapi as indo temenku bilang ya baguslah udah ga sama dia kek bencong cowok suka korea,penghinaan,1,cowoku kalo indo bilang bencong suka kpop skincare pake lip product karna sama mantan as indo temenku bilang bagus udah ga sama kek bencong cowok suka korea,tidak_diketahui
@trulyhatesun Halah emang bencong aja lu berlindung dibalik tameng pola pikir lu yg sok bingung. Cowok yg ada di vidio itu jelas² mirip banci ga ada yg larang cowo perawatan. Ya tapi lu pikir aja pake nalar. Dia lipstikan menor pake maskara juga. Gua ton,penghinaan,1,halah emang bencong aja lu lindung balik tameng pola pikir lu yg sok bingung cowok yg vidio jelas mirip banci ga yg larang cowo awat lu pikir aja pake nalar lipstik menor pake maskara gua ton,diri_sendiri
@trulyhatesun Kalo liat cowok skincare an udah b aja bahkan ada yang perawatan tapi kalo cowok make up an ilfeel banget emang beneran kayak bencong apalagi orangnya gemulai,penghinaan,1,kalo liat cowok skincare an udah b aja bahkan awat kalo cowok make up an ilfeel banget emang beneran kayak bencong orang gemulai,tidak_diketahui
@trulyhatesun Ehh bencong cowok ngrawat diri tuhh sebenarnya gpp tapi harus yg bikin ganteng bukan malah jadi mempercantik dongoo Masa gitu doang gak ngerti,penghinaan,1,ehh bencong cowok ngrawat diri tuhh benar gpp yg bikin ganteng bukan malah jadi cantik dongoo masa gitu doang gak ngerti,tidak_diketahui
@trulyhatesun ini lebih ke finansial cowok sih yang ngomong bencong itu secara finansial dia terbilang lumayan tapi duitnya habis buat hal aneh sementara yang terbilang belain itu finansialnya bagus dan gak habis buat aneh2.,penghinaan,1,lebih finansial cowok sih ngomong bencong finansial bilang lumayan duit habis buat aneh bilang bain finansial bagus gak habis buat aneh,tidak_diketahui
@trulyhatesun Skincarean si sah-sah aja tapi bro ? Lu bisa bedain kan itu dia gelagatnya kaya apa ? Makeup cowok juga ngga seheboh itu perasaan kecuali dia aktor yang lagi berperan jadi perempuan atau bencong.,penghinaan,1,skincarean si sah sah aja bro lu bedain kan gelagat kaya apa makeup cowok ngga heboh asa aktor peran jadi perempuan bencong,orang_lain
@trulyhatesun Laki skincarean dibilang bencong tapi para wanita itu pengen punya cowok yg cakep,penghinaan,1,laki skincarean bilang bencong wanita ken punya cowok yg cakep,tidak_diketahui
GM gw adalah salah satu orang yang masih berpikiran seperti di bawah. Udah smpet bantu jelasin soal sunscreen dan kegunaannya tp tetep di mindset beliau ya kalau cowok make skincare/kosmetik=bencong Mau ngajakin adu argumen tapi dia atasan gw bjirrrrr,penghinaan,1,gm gw salah satu orang pikir bawah udah smpet bantu jelasin soal sunscreen guna tp tetep mindset beliau kalau cowok make skincare kosmetik bencong mau ngajakin adu argumen atas gw bjirrrrr,diri_sendiri
@trulyhatesun sebenernya gk salah cowok mau make up atau skincare'an tapi ya coba lu liat dia kek bencong gitu,penghinaan,1,sebenernya gk salah cowok mau make up skincare an coba lu liat kek bencong gitu,orang_lain
@unclecminho Shut up!! Gue juga pake skincare tolol . Tapi gue ngak pake make up!. Pada dasarnya make up emang buat cewek!!.. ngak ada produk make up buat cowok di tahun 2025 btw kau stan kpop &amp; bencong,penghinaan,1,shut up gue pake skincare tolol gue ngak pake make up dasar make up emang buat cewek ngak produk make up buat cowok tahun btw kau stan kpop amp bencong,diri_sendiri
@trulyhatesun imo untuk orang2 yang menganggap cowok skinkeran itu bencong yaa emang dia bisa jadi toxic masculinity aja. karena cowok juga berhak merawat diri. tapi untuk case video yang lo quote tweet ini dia emang bencong sih sorry. cowok not supposed,penghinaan,1,imo orang anggap cowok skinkeran bencong yaa emang jadi toxic masculinity aja cowok hak rawat diri case video lo quote tweet emang bencong sih sorry cowok not supposed,orang_lain
